campeonato,partida,demo
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308722,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683339_de_nuke_paqueta-gaming_river-plate-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308723,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683340_de_inferno_ninenine_noorg-ex-ludens.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308756,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683456_de_nuke_nexus-esports_river-plate-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308757,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683458_de_overpass_noorg-ex-ludens_elevate-gg.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308760,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683464_de_nuke_stars-horizon_bears-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308762,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683484_de_inferno_ceara-sporting-club_r3action.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308778,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683560_de_inferno_havan-liberty-academy_detona.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308779,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683596_de_dust2_noorg-ex-ludens_bears-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308782,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683638_de_dust2_ceara-sporting-club_river-plate-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308789,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683778_de_mirage_bears-esports_paqueta-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308790,https://prod-demo-parser-gc-demos.s3.amazonaws.com/683807_de_nuke_river-plate-gaming_bravos-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308829,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684782_de_vertigo_paqueta-gaming_detona.zip
https://gamersclub.com.br/campeonatos/csgo/4439,https://gamersclub.com.br/campeonatos/csgo/4439/partida/308829,https://prod-demo-parser-gc-demos.s3.amazonaws.com/684887_de_nuke_paqueta-gaming_detona.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303166,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676983_de_vertigo_sans-organisation_noname.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303167,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680888_de_vertigo_sans-organisation_ufscar-fire.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303168,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675057_de_inferno_sans-organisation_wap-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303169,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679431_de_overpass_sans-organisation_esporte-clube-bahia.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303170,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675506_de_vertigo_sans-organisation_miyagi-do.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303172,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680922_de_dust2_noname_ufscar-fire.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303173,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676666_de_nuke_noname_wap-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303174,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675078_de_dust2_noname_golden-vulpes.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303175,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679341_de_nuke_noname_miyagi-do.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303177,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673166_de_inferno_ufscar-fire_wap-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303178,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679936_de_overpass_ufscar-fire_esporte-clube-bahia.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303179,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673607_de_vertigo_ufscar-fire_insony-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303181,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679052_de_inferno_wap-esports_esporte-clube-bahia.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303182,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670178_de_vertigo_wap-esports_insony-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303184,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677524_de_mirage_golden-vulpes_miyagi-do.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303188,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670020_de_inferno_ciam-gaming_stream-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303191,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679182_de_mirage_ciam-gaming_red-skull-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303192,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680040_de_inferno_ciam-gaming_seven.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303193,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674732_de_dust2_ex0d14_stream-team.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303196,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675169_de_dust2_ex0d14_red-skull-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303200,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676647_de_dust2_stream-team_red-skull-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303201,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673764_de_mirage_stream-team_seven.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303207,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673472_de_mirage_red-skull-esports_seven.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303208,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679560_de_mirage_groupie_alo-ambev.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303209,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676802_de_vertigo_groupie_7belo.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303210,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675440_de_mirage_groupie_peguei-sua-irma.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303211,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679962_de_dust2_groupie_spacestre.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303212,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677220_de_vertigo_groupie_bittersod-emerald.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303213,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677816_de_vertigo_groupie_yakuza.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303214,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675252_de_mirage_alo-ambev_7belo.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303215,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677098_de_mirage_alo-ambev_peguei-sua-irma.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303216,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677470_de_mirage_alo-ambev_spacestre.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303217,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675642_de_dust2_alo-ambev_bittersod-emerald.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303218,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679878_de_nuke_alo-ambev_yakuza.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303219,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670140_de_vertigo_7belo-vertigo_peguei-sua-irma.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303220,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673666_de_mirage_7belo_spacestre.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303221,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679717_de_overpass_7belo_bittersod-emerald.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303222,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677222_de_vertigo_7belo_yakuza.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303223,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673323_de_mirage_peguei-sua-irma_spacestre.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303224,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674797_de_dust2_peguei-sua-irma_bittersod-emerald.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303226,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676651_de_dust2_spacestre_bittersod-emerald.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303227,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675426_de_nuke_spacestre_yakuza.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303228,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679019_de_overpass_bittersod-emerald_yakuza.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303229,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675064_de_mirage_nukegg_cuiaba-prank.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303230,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679547_de_dust2_nukegg_desempleados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303231,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675538_de_inferno_nukegg_mastermind.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303232,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673468_de_inferno_nukegg_naotemorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303234,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674757_de_overpass_nukegg_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303235,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677528_de_nuke_cuiaba-prank_desempleados.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303236,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679533_de_nuke_cuiaba-prank_mastermind.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303238,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679204_de_vertigo_cuiaba-prank_eqole.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303239,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675414_de_nuke_cuiaba-prank_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303240,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677101_de_nuke_desempleados_mastermind.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303241,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675161_de_dust2_desempleados_naotemorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303242,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674819_de_vertigo_desempleados_eqole.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303243,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679144_de_dust2_desempleados_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303244,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677554_de_inferno_mastermind_naotemorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303245,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679953_de_dust2_mastermind_eqole.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303246,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675043_de_vertigo_mastermind_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303248,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679715_de_inferno_naotemorg_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303249,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679013_de_vertigo_eqole_tactical-killer.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303250,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677228_de_dust2_real-madrid-2018_aposentados-e-perigosos.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303251,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675250_de_dust2_real-madrid-2018_nk-e-sports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303252,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679347_de_inferno_real-madrid-2018_tropinha-do-zap.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303255,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674788_de_dust2_real-madrid-2018_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303257,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673462_de_nuke_aposentados-e-perigosos_tropinha-do-zap.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303260,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676898_de_vertigo_aposentados-e-perigosos_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303261,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679039_de_mirage_nk-e-sports_tropinha-do-zap.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303262,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674832_de_dust2_nk-e-sports_wygers-juniors.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303264,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676658_de_dust2_nk-e-sports_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303265,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676519_de_inferno_tropinha-do-zap_wygers-juniors.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303267,https://prod-demo-parser-gc-demos.s3.amazonaws.com/678760_de_dust2_tropinha-do-zap_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303269,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679020_de_dust2_attorrantes_langamers-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303271,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679196_de_dust2_nike12mola_barcelona.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303272,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679618_de_dust2_nike12mola_semorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303274,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677839_de_dust2_nike12mola_need-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303275,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677398_de_dust2_nike12mola_galacticos-no-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303276,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677109_de_mirage_nike12mola_broken.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303277,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676650_de_dust2_barcelona_semorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303279,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676892_de_dust2_barcelona_need-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303280,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675056_de_nuke_barcelona-de-2007_galacticos-no-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303281,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675525_de_nuke_barcelona-de-2007_broken.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303283,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677209_de_dust2_semorg_need-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303284,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673610_de_dust2_semorg_galacticos-no-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303285,https://prod-demo-parser-gc-demos.s3.amazonaws.com/670010_de_train_semorg_broken.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303289,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679698_de_dust2_need-org_galacticos-no-org.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303290,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680051_de_inferno_need-org_broken.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303291,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679278_de_inferno_galacticos-no-org_broken.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303292,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677461_de_dust2_bon_detona-pound.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303293,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679690_de_inferno_bon_value-dragons.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303294,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680154_de_vertigo_bon_selva.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303295,https://prod-demo-parser-gc-demos.s3.amazonaws.com/676818_de_vertigo_bon_realdeal-rise.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303296,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675039_de_vertigo_bon_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303297,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679202_de_vertigo_bon_waglo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303298,https://prod-demo-parser-gc-demos.s3.amazonaws.com/680189_de_mirage_detona-pound_value-dragons.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303299,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675595_de_vertigo_detona-pound_selva.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303300,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679412_de_vertigo_detona-pound_realdeal-rise.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303301,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677016_de_nuke_detona-pound_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303302,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675199_de_vertigo_detona-pound_waglo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303303,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677788_de_train_value-dragons_selva.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303304,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675317_de_inferno_value-dragons_realdeal-rise.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303305,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677335_de_nuke_value-dragons_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303307,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673280_de_vertigo_selva_realdeal-rise.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303308,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679356_de_dust2_selva_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303309,https://prod-demo-parser-gc-demos.s3.amazonaws.com/678974_de_vertigo_selva_waglo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303310,https://prod-demo-parser-gc-demos.s3.amazonaws.com/674679_de_inferno_realdeal-rise_atrapa2-gaming.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303311,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677135_de_inferno_realdeal-rise_waglo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303312,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679812_de_inferno_atrapa2-gaming_waglo-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303313,https://prod-demo-parser-gc-demos.s3.amazonaws.com/677992_de_mirage_enaboado_noorg.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303314,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673313_de_dust2_enaboado_orgless-.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303315,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679028_de_mirage_enaboado_suap.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303316,https://prod-demo-parser-gc-demos.s3.amazonaws.com/673624_de_dust2_enaboado_d0g-p33k.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303317,https://prod-demo-parser-gc-demos.s3.amazonaws.com/679902_de_mirage_enaboado_the-clutch-force.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303318,https://prod-demo-parser-gc-demos.s3.amazonaws.com/672088_de_mirage_enaboado_nyxe-esports.zip
https://gamersclub.com.br/campeonatos/csgo/4442,https://gamersclub.com.br/campeonatos/csgo/4442/partida/303320,https://prod-demo-parser-gc-demos.s3.amazonaws.com/675555_de_inferno_bleed_suap.zip
